Time,Ax,Ay,Fx_WC_L1,Fx_WC_L2,Fx_WC_R1,Fx_WC_R2,Fy_WC_L1,Fy_WC_L2,Fy_WC_R1,Fy_WC_R2,Fz_WC_L1,Fz_WC_L2,Fz_WC_R1,Fz_WC_R2,Mx_WC_L1,Mx_WC_L2,Mx_WC_R1,Mx_WC_R2,My_WC_L1,My_WC_L2,My_WC_R1,My_WC_R2,Mz_WC_L1,Mz_WC_L2,Mz_WC_R1,Mz_WC_R2
9.275, -6.927071834095e-07, -4.406906317347e-06, -477.5544442912, 478.3335265951, -447.3507400376, 411.0580591351, -84.60688500494, -7.943091135193, 97.35606328704, -7.211384272246, 964.5623202408, 726.9343140278, 934.3076982116, 699.1161823838, -18.06674969202, 4.482429014511, 21.92625743936, -8.310753844674, 125.4295396865, -131.3897480868, 117.5381558953, -113.0710397656, -0.2881884892842, 0.01977220324386, 0.3414263795481, -0.0366591261737
9.3, -1.805457847408e-06, 9.133734040901e-06, -477.5790344967, 478.3074358547, -447.3268110356, 411.0810618462, -84.56845786181, -7.958663590086, 97.39337098758, -7.227010618517, 964.5532671415, 726.9260968552, 934.317436802, 699.122345312, -18.05607605803, 4.477980972603, 21.93662110833, -8.315199641588, 125.4362704972, -131.3826441974, 117.5315894229, -113.0773148465, -0.2880183726807, 0.01975263310078, 0.3415882910569, -0.03667882924296
9.325, -2.019693720347e-06, 2.026088404577e-05, -477.5655931727, 478.3208134393, -447.3397745111, 411.0664975818, -84.56759980979, -7.940767311429, 97.39372554431, -7.209118533984, 964.5470376864, 726.918666461, 934.3227310868, 699.1273373552, -18.05588563107, 4.482915790421, 21.9366786231, -8.310237476653, 125.432671454, -131.3863066026, 117.5350648554, -113.0733344695, -0.2880153146248, 0.01977442905856, 0.3415896315446, -0.03665698972534
9.35, -1.325063711104e-06, 2.23082566535e-05, -477.5321703169, 478.3540166742, -447.3705602204, 411.0330219677, -84.59648540905, -7.907895187081, 97.36415006401, -7.17627403254, 964.5464471594, 726.9166761021, 934.3214249013, 699.1286808651, -18.06396871697, 4.492099929593, 21.92841214485, -8.301046845255, 125.4236173345, -131.395368093, 117.5434254287, -113.0641920973, -0.2881439213838, 0.01981491202853, 0.3414610967085, -0.03661639409379
9.375, 7.387941624821e-08, 1.250298173721e-05, -477.5133174696, 478.3731429726, -447.3865745345, 411.01580614, -84.62500257566, -7.895219208305, 97.33529665524, -7.163625659673, 964.5516838236, 726.9230519507, 934.3140419843, 699.1248382931, -18.07190341814, 4.495711227753, 21.92039337081, -8.297465015648, 125.4184755308, -131.4005723619, 117.5478255217, -113.0594914249, -0.2882699219079, 0.01983073995204, 0.3413359021897, -0.03660040673433
9.4, 1.230945202441e-06, -3.880593254578e-06, -477.5237109916, 478.3622100319, -447.3738543052, 411.0283841562, -84.63089242593, -7.916471173182, 97.32956334029, -7.184912076426, 964.5595521648, 726.9341635573, 934.3039313277, 699.1172733217, -18.073489388, 4.48986955698, 21.91886358234, -8.303356826002, 125.4212459189, -131.3975646827, 117.5444521147, -113.0629282745, -0.2882947056956, 0.01980482671081, 0.3413112001787, -0.03662612905476
9.425, 1.485037303359e-06, -1.704165889557e-05, -477.5474522248, 478.3366078956, -447.3487584848, 411.0535931705, -84.61743455525, -7.951777330063, 97.34289729504, -7.220236653405, 964.5650378265, 726.9421482791, 934.2965023628, 699.1097552413, -18.06968179113, 4.480064628911, 21.92264962109, -8.313182262583, 125.42764917, -131.3905594804, 117.5377029996, -113.0698157685, -0.288233791914, 0.01976145197807, 0.341369073145, -0.03666923835416
9.45, 8.594688773367e-07, -1.957000263586e-05, -477.5589154145, 478.3238004444, -447.33799352, 411.0650629061, -84.60443775962, -7.969005730709, 97.35559665398, -7.237432655122, 964.5659349064, 726.942835455, 934.2958044334, 699.1074807832, -18.0660384187, 4.47525243806, 21.92621039738, -8.317975736197, 125.4307508702, -131.3870598104, 117.5347933175, -113.0729491444, -0.2881758296479, 0.01974016702886, 0.3414237578982, -0.03669027325297
9.475, -9.078511375782e-08, -1.11765825606e-05, -477.5479999162, 478.3338446775, -447.3500020731, 411.0528998379, -84.60487526598, -7.954544422128, 97.35469731152, -7.222941737065, 964.5632729672, 726.9375288072, 934.3013891545, 699.1119758982, -18.06618133724, 4.479254504076, 21.92592167459, -8.313953244071, 125.4278063263, -131.3898090184, 117.5380150257, -113.0696239944, -0.2881783622064, 0.01975783070659, 0.3414191685026, -0.03667254880512
9.5, -5.829918748759e-07, 1.424783640983e-06, -477.5282233044, 478.3528142158, -447.3695285309, 411.0319473995, -84.61361204174, -7.924486865922, 97.34513974079, -7.192925218129, 964.5590122106, 726.9300987743, 934.309212066, 699.1191077196, -18.06865969301, 4.487599294667, 21.92319337061, -8.305607912108, 125.4224697634, -131.3950002515, 117.5432564346, -113.0638959265, -0.2882180200057, 0.0197946886528, 0.3413772179516, -0.03663582867036
9.525, -3.725634744675e-07, 1.026967483077e-05, -477.5207592444, 478.3601742452, -447.376061477, 411.0243027597, -84.61653057008, -7.906514632402, 97.341612422, -7.17502919923, 964.5550130441, 726.9244253482, 934.3146041756, 699.1235596783, -18.06950955054, 4.492573037963, 21.92216730658, -8.300638421927, 125.420472343, -131.397021326, 117.5449870378, -113.0618032057, -0.2882314916782, 0.01981666585346, 0.3413619449928, -0.03661397927463
9.55, -1.484587017241e-07, 1.176248775782e-05, -477.5318039561, 478.3488999165, -447.3641085143, 411.0354321107, -84.60733769531, -7.912970902128, 97.35041025617, -7.181554607056, 964.5530153908, 726.9237648071, 934.3157340269, 699.1240977616, -18.06695645951, 4.490753102668, 21.92461845213, -8.302477858446, 125.4234839375, -131.3939466158, 117.5417333914, -113.0648392305, -0.2881905002349, 0.01980862123702, 0.3414004281597, -0.03662206276272
9.575, -3.800468891335e-07, 7.638787477997e-06, -477.5485466698, 478.3315658819, -447.3471159618, 411.0518139778, -84.59452390946, -7.932456314003, 97.36294018901, -7.201085065355, 964.5534300895, 726.9273033232, 934.3135821312, 699.1222104829, -18.06337093746, 4.485327018956, 21.92813743625, -8.307937168037, 125.4280268049, -131.3892075851, 117.5371389987, -113.0693112709, -0.288132985331, 0.019784616497, 0.3414549594052, -0.03664601354455
9.6, -4.579330407102e-07, 1.929540284459e-06, -477.5537598638, 478.3262195548, -447.3418926179, 411.0569700424, -84.59166366749, -7.944780927779, 97.36580720889, -7.213396417018, 964.5555398797, 726.9311886508, 934.3098993086, 699.1196333788, -18.06255445881, 4.481913618568, 21.92896552786, -8.31136286079, 125.4294309611, -131.3877373804, 117.5357510016, -113.0707198164, -0.2881197466794, 0.01976948001801, 0.341467287004, -0.03666097468198
9.625, 3.973080046555e-08, -2.492864768215e-06, -477.5428216934, 478.3368153866, -447.3516302383, 411.0468825827, -84.60271078998, -7.941005869665, 97.35468491741, -7.209579043938, 964.5582403031, 726.9332319762, 934.3063913612, 699.1172757536, -18.06562187085, 4.482994179591, 21.92588043765, -8.310267483347, 125.4264482128, -131.390621701, 117.5384211574, -113.0679675666, -0.2881686175541, 0.01977419496443, 0.3414187682668, -0.03665604679255
9.65, 6.332656360557e-07, -5.004850171356e-06, -477.527732106, 478.3513308731, -447.3651686588, 411.0328076898, -84.61822225594, -7.929491451213, 97.33892280002, -7.198049147708, 964.5606100282, 726.9339508493, 934.3041014077, 699.1157408999, -18.0699404295, 4.48622969899, 21.92148939246, -8.30701788398, 125.4223393747, -131.3945801514, 117.5421130301, -113.0641261793, -0.2882375132277, 0.01978844625382, 0.3413501585365, -0.03664167516188
9.675, 7.964592664088e-07, -6.006167850191e-06, -477.523223618, 478.3555771604, -447.3692784992, 411.0287049956, -84.62480320192, -7.924493985882, 97.33220935181, -7.193059976987, 964.5617505205, 726.9342763697, 934.3033482568, 699.1151263033, -18.07177149082, 4.487634584128, 21.91961824958, -8.3056116994, 125.421107596, -131.3957386104, 117.5432350241, -113.0630060307, -0.2882667174108, 0.01979463551757, 0.3413209564674, -0.03663545942057
9.7, 4.015695764617e-07, -5.320187947407e-06, -477.5317378555, 478.3463673061, -447.3610678853, 411.0368996148, -84.61759482827, -7.930527002219, 97.33925235094, -7.19912005466, 964.5611659615, 726.9340573037, 934.3043105537, 699.1154488192, -18.06976014754, 4.485943020288, 21.92158220378, -8.307313207697, 125.4234196185, -131.3932265313, 117.5410014019, -113.0652421827, -0.2882346259113, 0.01978716947845, 0.3413515307523, -0.03664295722203
9.725, -1.532752180244e-07, -2.507827072233e-06, -477.5433394515, 478.3339416819, -447.3499087378, 411.0479094006, -84.60401771132, -7.93934678459, 97.35249761545, -7.207965774042, 964.559209724, 726.9326758372, 934.306787876, 699.1168299581, -18.06597883305, 4.483458500347, 21.92526958252, -8.309806714403, 125.4265788419, -131.3898386807, 117.5379561991, -113.0682463408, -0.288174334994, 0.0197762133162, 0.3414089827453, -0.03665396157231
9.75, -4.471787707356e-07, 1.790356078787e-06, -477.5467908554, 478.3302388434, -447.3467420275, 411.0509002, -84.59586314414, -7.940292269175, 97.36039673749, -7.208915727203, 964.5568105818, 726.9301384999, 934.3097695965, 699.1189208138, -18.06371759335, 4.483167649776, 21.92745735504, -8.310094244745, 125.4275312231, -131.3888328652, 117.5370749647, -113.0690610999, -0.2881383189263, 0.01977494487417, 0.3414431709497, -0.0366552559598
9.775, -4.664631036408e-07, 5.559042935929e-06, -477.5400336034, 478.3368603071, -447.3531511319, 411.0438530969, -84.59815765166, -7.931619100801, 97.35789212761, -7.200249507632, 964.5550722402, 726.9275320055, 934.3117611421, 699.1207319935, -18.06437332872, 4.485570086241, 21.92674175949, -8.307683724307, 125.4257109708, -131.390644442, 117.5387983255, -113.0671356972, -0.2881487987543, 0.0197855585383, 0.3414322199458, -0.03664465331707
9.8, -2.622111837631e-07, 6.438283969546e-06, -477.5311327223, 478.3457023791, -447.3613046624, 411.0349458574, -84.6061131795, -7.922008765281, 97.34969242377, -7.190654444373, 964.5549016055, 726.9267376084, 934.3117256671, 699.1212019611, -18.06660001931, 4.488252840263, 21.92444774145, -8.304999784882, 125.4232992681, -131.3930585968, 117.5410097689, -113.0647031135, -0.2881842452385, 0.01979739301683, 0.3413966380505, -0.03663281617307
9.825, 1.60706825665e-08, 3.687414798357e-06, -477.5289544224, 478.3480156554, -447.3629560835, 411.033052612, -84.61152382023, -7.921055813555, 97.34420347807, -7.189713677547, 964.5563125927, 726.9286250507, 934.309803142, 699.1200423904, -18.0681026553, 4.488537466908, 21.92292596317, -8.304725458048, 125.4227004664, -131.3936858591, 117.5414717339, -113.0641862984, -0.2882080677097, 0.01979862414036, 0.3413728947358, -0.03663156142723
9.85, 1.948501499851e-07, -9.016076413208e-07, -477.5342333302, 478.3424513783, -447.3571682281, 411.0387360378, -84.61070613081, -7.929467199584, 97.34502801898, -7.198138514185, 964.5583408743, 726.9317802814, 934.307134121, 699.1179411307, -18.0678583683, 4.486212790784, 21.92317615081, -8.307066392654, 125.4241197439, -131.3921605989, 117.5399218067, -113.0657388455, -0.2882040405001, 0.01978833011049, 0.3413765463404, -0.03664181360506
9.875, 2.574717149383e-07, -4.420940208014e-06, -477.5404227681, 478.3357690414, -447.3506362351, 411.0453167661, -84.60681373849, -7.939198936735, 97.34887177731, -7.207871292902, 964.5597638466, 726.9338876767, 934.3051464044, 699.1159397579, -18.06675839542, 4.483509301075, 21.92426640175, -8.309774173762, 125.4257892612, -131.3903318744, 117.5381655996, -113.0675369123, -0.2881864583694, 0.0197763705994, 0.3413932134077, -0.03665369341769
9.9, 1.934633031193e-07, -4.981539023074e-06, -477.5411665425, 478.3347822776, -447.3499688922, 411.0461800864, -84.60522635377, -7.941737641734, 97.35041328638, -7.21039450377, 964.5600776473, 726.9339829514, 934.3048624528, 699.1153942952, -18.06631149724, 4.482801085393, 21.92470056772, -8.310474716404, 125.4259886557, -131.3900613047, 117.5379882683, -113.0677730974, -0.2881793744088, 0.01977323063447, 0.3413997626916, -0.03665675327569
9.925, 2.987584375576e-08, -2.810263696094e-06, -477.5361955039, 478.3394562704, -447.3549828081, 411.0409932861, -84.60743955765, -7.935871240811, 97.34805164309, -7.204522506973, 964.5594869642, 726.9325825376, 934.3061770157, 699.1166231035, -18.06693489199, 4.484431520557, 21.9240313059, -8.308839414227, 125.4246440125, -131.3913388857, 117.5393402994, -113.0663556566, -0.2881893713771, 0.0197804234269, 0.3413893140173, -0.03664954180291
9.95, -6.445717404247e-08, 2.03933447538e-07, -477.5311050978, 478.3443481038, -447.3599657644, 411.0356599741, -84.61020404374, -7.927998242848, 97.34508322442, -7.196663157783, 964.5584508373, 726.9308062248, 934.3080097309, 699.1183721622, -18.0677164252, 4.486618937903, 21.92318812018, -8.306653179883, 125.4232701404, -131.3926773217, 117.5406792176, -113.0648974392, -0.2882018458075, 0.01979008104376, 0.3413763109148, -0.03663991540188
9.975, -3.335086124203e-08, 2.216554318136e-06, -477.531001206, 478.3444233686, -447.3599034368, 411.0355131161, -84.60963500007, -7.925152168477, 97.34552769129, -7.193837224441, 964.5574243505, 726.9295671052, 934.3092672637, 699.1193556917, -18.06756583867, 4.487402761703, 21.92330318411, -8.305871620088, 125.4232490167, -131.3927006689, 117.5406526632, -113.0648558895, -0.2881994030682, 0.01979354400652, 0.3413782586935, -0.03663647866867
10, -3.516824786837e-08, 2.60994850774e-06, -477.5354383986, 478.339820888, -447.3552669819, 411.0399166217, -84.60558206343, -7.928483421233, 97.34945632675, -7.197188092852, 964.5568060095, 726.9294320864, 934.3096415875, 699.1194683701, -18.0664377365, 4.486467086972, 21.92439896319, -8.306813323836, 125.4244573601, -131.3914450711, 117.5393915251, -113.0660574962, -0.2881813387255, 0.01978941068436, 0.3413953795044, -0.03664062137529
